pseudocode,state,district,block,rural_urban,lgd_urban_local_body_name,lgd_ward_name,lgd_vill_name,lgd_vill_panchayat_name,lgd_block_name,school_category,school_type,lowclass,highclass,managment,pincode,special_school_for_cwsn,shift_school,resi_school,resi_type,minority_school,medium_instr1,medium_of_instr2,medium_of_instr3,medium_of_instr4,aff_board_sec,aff_board_hsec,approachable_road,pre_primary,anganwadi_yn,avg_instr_days,cce_yn,same_sch_b,same_sch_g,other_sch_b,other_sch_g,anganwadi_ecce_b,anganwadi_ecce_g
6728715,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kuttikkattoor (Ct)","Kunnamangalam","KUNNAMANGALAM",3,3,1,12,5,673008,2,2,3,0,2,19,8,0,0,1,1,1,1,9,210,1,44,43,20,17,0,0
1424801,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Puthiyangadi",,,,3,3,1,12,5,673012,2,2,3,0,2,19,0,0,0,1,1,1,1,9,193,1,12,9,1,0,2,4
2837886,"KERALA","KOZHIKODE","MAVOOR",1,,,"Perumanna (Ct)","Perumanna","KUNNAMANGALAM",3,3,1,12,5,673019,2,2,2,3,2,19,8,0,0,4,4,1,1,9,0,1,3,1,1,1,0,0
3523822,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Pallithazham",,,,1,3,1,4,1,673632,2,2,3,0,2,19,8,0,0,0,0,1,1,2,194,1,7,9,1,0,6,4
8899950,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chemancheri (Ct)","Chemanachery","PANTHALAYANI",3,3,1,12,5,673304,2,2,3,0,1,19,0,0,0,2,2,1,1,9,200,1,32,26,0,6,0,0
6790620,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Balusseri (Ct)","Balusseri","BALUSSERI",1,3,1,4,4,673612,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,9,5,2,2,0,3
9667339,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kunnamangalam (Ct)","Kunnamangalam","KUNNAMANGALAM",3,3,1,12,5,673571,2,2,3,0,1,19,0,0,0,2,3,1,1,9,192,2,59,58,15,8,0,0
2022546,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",1,3,1,4,4,673542,1,2,3,0,2,8,0,0,0,0,0,1,1,2,0,2,1,2,0,0,0,0
3475804,"KERALA","KOZHIKODE","THODANNUR",1,,,"Kottappally (Ct)","Thiruvallur","THODANNUR",1,3,1,4,4,673542,2,2,3,0,1,8,0,0,0,0,0,1,2,1,188,1,0,0,0,0,3,2
8505685,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Unnikulam","Unnikulum","BALUSSERI",1,3,1,4,4,673574,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,6,0,1,4,6
8141619,"KERALA","KOZHIKODE","MELADY",1,,,"Keezhariyur (Ct)","Keezhariyur","MELDAY",2,3,1,7,4,673620,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,2,0,0,1,2,16,13
9256587,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Koorachundu","Koorachundu","BALUSSERI",5,3,5,12,4,0,2,2,3,0,1,8,19,0,0,2,2,1,9,0,5,1,0,0,0,0,0,0
7998948,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",1,3,1,4,4,673105,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,2,5,0,0,0,0
5406298,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KOTTAPPARAMBA",,,,1,3,1,4,5,673104,2,2,3,0,1,19,8,0,0,0,0,1,1,9,188,1,10,42,1,7,0,0
3608533,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Kinalur","Panangad","BALUSSERI",2,3,1,7,8,673612,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,51,39,0,0,0,0
4154937,"KERALA","KOZHIKODE","MAVOOR",1,,,"Poolacode (Ct)","Chathamangalam","KUNNAMANGALAM",2,3,1,7,8,673601,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,3,4,0,0,0,0
1866873,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",1,3,1,4,4,673507,2,2,3,0,2,8,19,0,0,0,0,1,1,1,0,1,9,1,2,0,0,3
4624582,"KERALA","KOZHIKODE","MELADY",1,,,"Thurayur (Ct)","Thurayur","MELDAY",1,3,1,4,4,673523,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,2,3,1,1,0,0
8621616,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Neduvattam",,,,1,3,1,4,4,673028,2,2,3,0,2,19,8,0,0,0,0,1,1,2,197,1,27,21,1,3,5,1
9682499,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kedavur","Kattippara","KODUVALLY",1,3,1,1,8,673573,1,2,3,0,1,8,0,0,0,0,0,1,2,9,0,2,42,34,0,0,0,0
4228654,"KERALA","KOZHIKODE","THUNERI",1,,,"Purameri","Purameri","THUNERI",1,3,1,4,4,673503,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,11,7,8,5,0,0
9886016,"KERALA","KOZHIKODE","MELADY",2,"Payyoli_Municipality","Kottakkal East",,,,1,3,1,4,4,673521,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,1,2,5,5
5230609,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kuttiadi","Kuttiadi","KUNNUMMAL",1,3,1,4,4,673507,2,2,3,0,2,8,0,0,0,0,0,1,1,2,187,1,0,0,0,0,4,1
4297438,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",1,3,1,4,4,673302,2,2,3,0,2,8,0,0,0,0,0,1,1,2,191,1,6,3,1,1,0,0
3239764,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,"","",,,,1,3,1,4,4,673602,2,2,3,0,1,8,19,0,0,0,0,1,1,2,198,1,14,29,13,13,0,2
7778941,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",1,3,1,4,4,673328,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,15,15,0,1,0,0
3610101,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","MAMBALLI",,,,1,3,1,4,4,673104,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0
2723128,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kuruvattur (Ct)","Kuruvattur","KUNNAMANGALAM",1,3,1,4,8,673012,2,2,3,0,2,19,8,0,0,0,0,1,1,9,0,1,11,3,1,1,0,0
7836782,"KERALA","KOZHIKODE","MELADY",1,,,"Thurayur (Ct)","Thurayur","MELDAY",1,3,1,4,4,673523,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,10,14,0,0,0,1
8465608,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Olavanna (Ct)","Olavanna","KOZHIKODE",1,3,1,4,4,673019,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,5,4,1,0,0,0
4857095,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chengottukavu","Chengottukavu","PANTHALAYANI",1,3,1,4,4,673306,2,2,3,0,2,8,19,0,0,0,0,1,1,2,189,1,16,10,4,4,3,2
5517040,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kumaranallur","Karasseri","KUNNAMANGALAM",1,3,1,4,5,673604,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,9,8,0,0,0,0
6541645,"KERALA","KOZHIKODE","THODANNUR",1,,,"Kottappally (Ct)","Thiruvallur","THODANNUR",1,3,1,4,4,673542,2,2,3,0,2,8,0,0,0,0,0,1,2,2,195,1,0,0,0,0,5,3
5833985,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",1,3,1,4,4,673523,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,1,4,0,0,0,0
6486519,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkodi (Ct)","Kakkodi","CHELANNUR",1,3,1,4,8,673611,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,0,0,0,0,0,0
6546893,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Puthur","Omassery","KODUVALLY",1,3,1,4,4,673582,2,2,3,0,1,8,19,0,0,0,0,1,1,2,0,1,25,26,9,5,1,0
7583582,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Chalappuram",,,,1,3,1,4,4,673003,2,2,3,0,1,8,19,0,0,0,0,1,1,2,0,1,31,30,81,55,10,12
7581790,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Narikkuni","Narikunni","CHELANNUR",1,3,1,4,4,673585,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,3,3,0,0,0,1
8003955,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",1,3,1,4,4,673523,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,1,0,0,0,0
2801187,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Arikkulam (Part)","Arikulam","PANTHALAYANI",1,3,1,4,4,673620,2,2,3,0,2,8,0,0,0,0,0,1,1,2,196,1,5,9,0,0,2,0
2899167,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kodencheri","Kodencheri","KODUVALLY",2,3,1,7,4,673580,2,2,3,0,1,8,19,0,0,0,0,1,1,2,193,1,0,0,3,1,0,0
5834233,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",2,3,1,7,5,673506,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,88,84,7,8,0,0
7190249,"KERALA","KOZHIKODE","MAVOOR",1,,,"Perumanna (Ct)","Perumanna","KUNNAMANGALAM",6,3,1,10,5,673019,2,2,3,0,2,19,0,0,0,1,0,1,1,9,172,1,21,23,10,11,0,0
8204561,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Mathottam",,,,1,3,1,4,8,673028,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,10,8,1,0,0,0
2763184,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Maruthonkara","Maruthomkara","KUNNUMMAL",2,3,1,7,4,673513,2,2,3,0,1,8,19,0,0,0,0,1,1,2,0,1,3,3,0,0,1,2
4102976,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","CIVIL STATION",,,,1,3,1,4,5,673305,2,2,3,0,2,19,0,0,0,0,0,1,1,9,210,1,6,10,1,0,0,0
3631475,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","THETTI KUNNU",,,,2,3,1,7,4,673307,2,2,3,0,2,8,19,0,0,0,0,1,1,2,198,1,4,5,2,2,0,0
5356776,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","KURUMBOYIL",,,,2,3,1,7,4,673104,2,2,3,0,2,8,19,0,0,0,0,1,1,2,191,1,35,32,5,4,0,0
4778203,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Koodathayi","Kodencheri","KODUVALLY",1,3,1,4,1,673573,2,2,3,0,2,8,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,3
9500853,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kuruvattur (Ct)","Kuruvattur","KUNNAMANGALAM",1,3,1,4,1,673571,2,2,3,0,2,8,19,0,0,0,0,1,1,2,188,1,4,3,2,0,0,0
6912422,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Nochad","Nochad","PERAMBRA",2,3,1,7,4,673524,2,2,3,0,2,8,19,0,0,0,0,1,1,2,250,1,7,7,1,0,7,1
6659487,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",1,3,1,4,4,673541,2,2,3,0,2,8,0,0,0,0,0,1,1,2,197,1,0,0,0,0,2,3
3612657,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Madathil Thazham",,,,1,3,1,4,4,673631,2,2,3,0,1,8,0,0,0,0,0,1,1,2,0,1,13,23,2,0,0,0
3775601,"KERALA","KOZHIKODE","THODANNUR",1,,,"Ayancheri (Ct)","Ayancheri","THODANNUR",2,3,1,5,4,673542,2,2,3,0,2,8,0,0,0,0,0,1,2,2,188,1,0,0,1,0,0,1
9706669,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Karaparamba",,,,2,3,1,7,5,673011,2,2,3,0,1,19,0,0,0,0,0,1,1,9,200,1,19,8,8,3,0,0
8956643,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Arikkad North",,,,1,3,1,4,8,673027,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,14,12,2,6,0,0
1339585,"KERALA","KOZHIKODE","THODANNUR",1,,,"Palayad (Ct)","Maniyur","THODANNUR",2,3,1,5,4,673105,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,8,4,0,0,0,0
9966008,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Thiruvambadi","Thiruvambadi","KODUVALLY",6,3,1,10,5,673603,2,2,3,0,1,8,19,0,0,2,0,1,2,9,196,1,0,0,46,59,0,0
1785604,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Chevarambalam",,,,3,3,1,12,5,673017,2,2,3,0,1,19,0,0,0,3,3,1,1,9,0,1,42,47,7,4,0,0
8476821,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Velom","Velom","KUNNUMMAL",1,3,1,4,4,673507,2,2,3,0,2,8,19,0,0,0,0,1,1,2,190,1,11,7,0,0,11,7
4660911,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Chelannur (Ct)","Chelannur","CHELANNUR",1,3,1,4,2,673611,2,2,3,0,2,8,19,0,0,0,0,1,2,1,189,1,4,2,0,0,0,1
2143510,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,"","",,,,4,3,5,7,4,673582,2,2,3,0,1,8,0,0,0,0,0,1,9,0,0,1,0,0,0,0,0,0
8477611,"KERALA","KOZHIKODE","THODANNUR",1,,,"Ayancheri (Ct)","Ayancheri","THODANNUR",3,3,1,12,4,673541,2,2,3,0,1,8,19,0,0,2,2,1,2,2,0,1,1,0,0,0,19,15
8619493,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Olavanna (Ct)","Olavanna","KOZHIKODE",1,3,1,4,1,673014,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,11,11,0,0,0,0
8746136,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Chakkittapara","Chakittapara","PERAMBRA",1,3,1,4,1,673528,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,0,0,4,3
3721398,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkur","Kakkur","CHELANNUR",10,3,8,12,4,673613,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
7804141,"KERALA","KOZHIKODE","KOZHIKODE",2,"Ramanattukara_Municipality","Unniyalungal",,,,3,3,1,12,5,673632,2,2,3,0,1,19,0,0,0,2,2,1,1,9,0,2,42,45,10,14,0,0
9337369,"KERALA","KOZHIKODE","MAVOOR",1,,,"Kodiyathur","Kodiyathur","KUNNAMANGALAM",1,3,1,4,1,673602,2,2,3,0,2,8,0,0,0,0,0,1,1,2,196,1,30,14,1,2,4,1
1744519,"KERALA","KOZHIKODE","KUNNAMANGALAM",2,,,,,,2,3,1,7,5,673602,2,2,2,3,1,19,0,0,0,0,0,1,1,9,205,1,0,0,0,0,0,0
9649267,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Kakkur","Kakkur","CHELANNUR",1,3,1,4,4,673613,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,9,9,0,0,6,7
5240047,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Erannikkal",,,,3,3,1,12,5,673303,2,2,3,0,2,19,0,0,0,1,1,1,1,9,0,1,16,14,20,12,0,0
4999244,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kavilumpara","Kavilumpara","KUNNUMMAL",8,3,8,10,4,673513,2,2,3,0,1,8,19,0,0,2,0,1,9,0,188,1,0,0,0,0,0,0
6722396,"KERALA","KOZHIKODE","VATAKARA",1,,,"Azhiyur (Ct)","Azhiyur","VADAKARA",6,3,1,10,8,673309,2,2,3,0,2,8,19,0,0,2,0,1,2,9,0,2,0,0,0,0,0,0
6351857,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Panniyankara",,,,2,3,1,7,4,673003,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,0
9071588,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chengottukavu","Chengottukavu","PANTHALAYANI",2,3,1,7,4,673306,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,12,13,1,0,0,0
3633658,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chemancheri (Ct)","Chemanachery","PANTHALAYANI",2,3,1,7,4,673304,2,2,3,0,1,8,0,0,0,0,0,1,1,2,189,1,0,0,0,0,0,0
8336351,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Madathilpadam East",,,,1,3,1,4,1,673631,2,2,3,0,2,8,19,0,0,0,0,1,2,2,0,1,0,0,6,5,37,36
8905495,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Mukhandhar",,,,5,2,5,12,4,673003,2,2,3,0,1,19,8,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
8466281,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",3,3,1,12,5,673104,2,2,2,3,2,19,8,0,0,1,1,1,1,9,0,1,24,30,12,5,0,0
8355979,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Azhchavattam",,,,6,3,1,10,5,673007,2,2,3,0,1,19,0,0,0,3,0,1,1,9,0,1,36,42,4,11,0,0
8376273,"KERALA","KOZHIKODE","CHELANNUR",1,,,"Nanmanda (Ct)","Nanmanda","CHELANNUR",2,3,1,7,4,673613,2,2,3,0,2,8,0,0,0,0,0,1,1,2,191,1,0,0,0,0,0,0
7174307,"KERALA","KOZHIKODE","PANTHALAYANI",2,"koyilandy_Municipality","THAZHANGADI",,,,6,3,1,10,5,673305,2,2,3,0,2,19,0,0,0,2,0,1,1,9,0,1,0,0,0,0,0,0
4389712,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Chengottukavu","Chengottukavu","PANTHALAYANI",2,3,1,7,4,673306,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,0,0,1,1,5,4
3636676,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Kayakkodi","Kayakkodi","KUNNUMMAL",1,3,1,4,1,673508,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,1,3,0,0,0,0
6394021,"KERALA","KOZHIKODE","MELADY",1,,,"Kozhukkallur (Ct)","Meppayur","MELDAY",1,3,1,4,4,673307,2,2,3,0,2,8,0,0,0,0,0,1,1,2,188,1,4,2,0,0,0,0
7879794,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Moozhikkal",,,,6,3,1,10,5,673008,1,2,3,0,2,8,0,0,0,2,0,1,2,9,0,1,0,0,0,0,0,0
6457167,"KERALA","KOZHIKODE","THODANNUR",1,,,"Maniyur (Ct)","Maniyur","THODANNUR",1,3,1,4,4,673523,2,2,3,0,2,8,0,0,0,0,0,1,1,2,186,1,2,4,0,0,2,1
1331987,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Easthill",,,,1,3,1,4,1,673010,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,1,4,0,0,2,1
3551935,"KERALA","KOZHIKODE","MAVOOR",1,,,"Poolacode (Ct)","Chathamangalam","KUNNAMANGALAM",1,3,1,4,4,673601,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,11,12,0,0,0,1
9483646,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kallai",,,,1,3,1,4,8,673003,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,2,8,6,4,1,0,0
6374831,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Meenchanda",,,,1,3,1,4,4,673003,2,2,3,0,2,19,8,0,0,0,0,1,2,2,0,1,1,0,32,35,3,0
8736327,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Chakkorathkulam",,,,6,3,1,10,5,673305,2,2,3,0,2,19,0,0,0,1,0,1,1,9,0,1,36,20,10,3,0,0
1715502,"KERALA","KOZHIKODE","VATAKARA",1,,,"Chorode (Ct)","Chorode","VADAKARA",1,3,1,4,4,673106,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,1,0,0,0,0,0
9569797,"KERALA","KOZHIKODE","THUNERI",1,,,"Edacheri (Ct)","Edacheri","THUNERI",1,3,1,4,4,673502,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,3,1,0,0,0,0
4227313,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kuttichira",,,,1,3,1,4,8,673001,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,11,11,0,0,0,0
8098544,"KERALA","KOZHIKODE","KODUVALLY",2,"Koduvally_Municipality","Irumoth",,,,1,3,1,4,1,673572,2,2,3,0,2,8,19,0,0,0,0,1,2,2,187,1,0,0,0,0,0,0
6070373,"KERALA","KOZHIKODE","VATAKARA",1,,,"Onchiam","Onchiyam","VADAKARA",2,3,1,5,4,673102,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,7,2,3,1,0,0
7969129,"KERALA","KOZHIKODE","KUNNUMMAL",1,,,"Narippatta","Naripetta","KUNNUMMAL",1,3,1,4,1,673507,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,5,1,0,0
8536560,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Kottoli",,,,1,3,1,4,1,673016,2,2,3,0,2,8,0,0,0,0,0,1,2,2,187,1,0,0,0,0,0,0
1846286,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Kadalundi (Og)","Kadalundi","KOZHIKODE",5,3,5,12,4,673301,2,2,3,0,1,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
7769316,"KERALA","KOZHIKODE","KOZHIKODE",2,"Feroke_Municipality","Puttekkadu",,,,1,3,1,4,4,673631,1,2,3,0,1,8,19,0,0,0,0,1,1,2,0,2,3,5,0,0,6,8
1862110,"KERALA","KOZHIKODE","THUNERI",1,,,"Nadapuram (Ct)","Nadapuram","THUNERI",1,3,1,4,4,673504,2,2,3,0,2,8,0,0,0,0,0,1,1,2,0,1,0,0,0,0,8,6
2105676,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Koothali (Ct)","Koothali","PERAMBRA",2,3,1,7,4,673525,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,0,0,0,2,18,6
1919197,"KERALA","KOZHIKODE","THUNERI",1,,,"Vanimel","Vanimel","THUNERI",1,3,1,4,4,673517,2,2,3,0,2,8,0,0,0,0,0,1,1,2,200,1,0,1,0,1,6,5
5958785,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kunnamangalam (Ct)","Kunnamangalam","KUNNAMANGALAM",6,3,1,10,5,673571,2,2,3,0,2,19,8,0,0,1,0,1,1,9,0,1,30,19,5,13,0,0
6351736,"KERALA","KOZHIKODE","PANTHALAYANI",1,,,"Moodadi","Moodadi","PANTHALAYANI",2,3,1,7,4,673307,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,0,0,0,0,6,6
9670246,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Mokavur",,,,1,3,1,4,8,673303,2,2,3,0,2,19,0,0,0,0,0,1,1,9,0,1,15,11,1,0,0,0
1893669,"KERALA","KOZHIKODE","KUNNAMANGALAM",1,,,"Kunnamangalam (Ct)","Kunnamangalam","KUNNAMANGALAM",2,3,1,7,8,673571,2,2,2,4,2,19,0,0,0,0,0,1,1,9,0,2,0,0,0,0,0,0
1706902,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Nochad","Nochad","PERAMBRA",1,3,1,4,1,673524,2,2,3,0,2,8,0,0,0,0,0,1,1,2,196,1,10,3,1,1,11,5
5826721,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Ulliyeri (Ct)","Uliyeri","BALUSSERI",10,3,8,12,4,673323,2,2,3,0,2,8,19,0,0,2,2,1,9,0,0,1,0,0,0,0,0,0
7031953,"KERALA","KOZHIKODE","KOZHIKKODE URC SOUTH",2,"Kozhikode_Municipal Corporations","Kinasseri",,,,6,3,1,10,5,673007,2,2,3,0,1,19,0,0,0,2,0,1,1,9,200,1,37,20,12,8,0,0
8173868,"KERALA","KOZHIKODE","KOZHIKODE",1,,,"Pantheeramkavu (Ct)","Olavanna","KOZHIKODE",3,3,1,12,5,673019,2,2,3,0,1,19,0,0,0,1,1,1,1,9,0,1,29,28,15,7,0,0
3347916,"KERALA","KOZHIKODE","KODUVALLY",1,,,"Kodencheri","Kodencheri","KODUVALLY",6,3,1,10,5,673580,2,2,3,0,1,19,0,0,0,1,0,1,1,9,197,1,30,30,3,2,0,0
3367277,"KERALA","KOZHIKODE","BALUSSERY",1,,,"Balusseri (Ct)","Balusseri","BALUSSERI",1,3,1,4,1,673574,2,2,3,0,2,8,0,0,0,0,0,1,2,2,189,1,0,0,0,1,3,8
6452977,"KERALA","KOZHIKODE","KODUVALLY",2,"Koduvally_Municipality","Parambath Kavu",,,,1,3,1,4,4,673572,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,2,17,22,8,8,1,0
7084471,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Elanthur",,,,1,3,1,4,1,673303,2,2,3,0,2,8,0,0,0,0,0,1,1,1,184,1,2,3,0,1,0,0
7871299,"KERALA","KOZHIKODE","VATAKARA",2,"Vatakara_Municipality","CHANDHANAM PARAMBA",,,,2,3,1,7,4,673105,2,2,3,0,2,8,19,0,0,0,0,1,1,2,0,1,13,18,4,5,0,0
4350645,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Chakkittapara","Chakittapara","PERAMBRA",2,3,1,5,4,673526,2,2,3,0,1,8,19,0,0,0,0,1,2,2,0,1,0,0,1,1,17,21
4927224,"KERALA","KOZHIKODE","KOZHIKODE URC",2,"Kozhikode_Municipal Corporations","Nadakkavu",,,,1,2,1,4,5,673011,2,2,1,3,1,19,0,0,0,0,0,1,1,9,0,2,0,115,0,7,0,0
1426734,"KERALA","KOZHIKODE","PERAMBRA",1,,,"Nochad","Nochad","PERAMBRA",1,3,1,4,1,673525,2,2,3,0,2,8,0,0,0,0,0,1,1,2,189,1,1,3,1,0,0,0
